"FNAME","LONGITUDE_X","LATITUDE_Y"
"도봉구보건소",127.03886367584425,37.65804303388303
"도봉구청",127.04702442308515,37.66893406968347
"개봉3치안센터",126.85388672749302,37.48601860888833
"고척교와 오금교사이화장실",126.87174171738484,37.499612067770116
"월계2동주민센터",127.05074637442158,37.63258381807337
"도원공원공중화장실",126.95480049196898,37.53718456745579
"도봉구민회관",127.03861881676379,37.653947942058814
"장충체육관앞공중화장실",127.00682925086771,37.55816966394488
"노원소방서",127.07095508882907,37.63854646644995
"광희동시범공중화장실",127.00635222612043,37.56430442700543
"노원우체국",127.08077437391239,37.6461713284908
"을지로시범공중화장실",127.00828498725382,37.56564880455283
"중계동우체국",127.07840119401024,37.6529225771484
"양평동1가공중화장실",126.8864411912217,37.52405182925707
"월계1동주민센터",127.06284422164136,37.6200198812794
"광장동주민센터",127.1029807715261,37.54691772087285
"백석공중화장실",126.86351710843275,37.552626065990594
"목2지구대",126.86237768524941,37.544510231567344
"양평주유소화장실",126.89343132308235,37.531019336018495
"양천소방서",126.87241363240923,37.53017073573973
"신흥충전소화장실",126.82648875147524,37.539110218782
"신길3동주민센터",126.90780107492756,37.50735307770411
"서호커피숍화장실",127.10016726860223,37.50708465248976
"신길4동지하주차장",126.91162760060463,37.507120320297204
"잠실공원화장실",127.08317591883629,37.50550276132092
"신길4동주민센터",126.9112861328871,37.50845715885129
"가락공원관리동화장실",127.12425421237323,37.4989183197617
"성산대교주유소화장실",126.90935325389172,37.564242136044
"여의도동사무소",126.93447705693535,37.51770621690404
"성산주유소화장실",126.90993948774751,37.56742889379964
"월곡덩주민센터",127.0466380876374,37.61475822448921
"성북역주유소화장실",127.05993005556822,37.62573806042528
"종암2차치안센터",127.0351017391152,37.59818003249663
"월계주유소화장실",127.05060462562214,37.624443410445444
"마천1동주민센터",127.14999400338468,37.495996643229134
"하계공중화장실",127.06902004574083,37.632200381320345
"종암경찰서",127.03221953649513,37.60236076861676
"불암주유소화장실",127.07721713260425,37.651316876839715
"잠실본동주민센터",127.0843329664505,37.506153742457165
"백합공중화장실",127.0696149506659,37.6483079857325
"문정2동주민센터",127.11092944119869,37.489898068875405
"서울시남부건설관리사업소",126.89778907859812,37.493741142597564
"응봉산공중화장실",127.02963122977798,37.54809276338097
"대림3동주민자치센터",126.89805644048282,37.498296110333214
"동부수도사업소",127.03550543091018,37.55927704613715
"한신주유소화장실",127.07194701794242,37.62694262290515
"성북파출소",126.99847015603558,37.59326466654014
"청학충전소화장실",127.04405921501183,37.62828612499507
"서울지방법원남부지원",126.86398255301374,37.52216215438759
"일원까치공원화장실",127.08821752609772,37.49209818970116
"서대문경찰서",126.96684102129723,37.56482240833743
"대모산자연공원1화장실",127.07355811036449,37.47846419191126
"신월제7동주민센터",126.83474001708475,37.52187515131101
"문화예술공원1화장실",127.03112352155334,37.46827223207498
"양지주유소화장실",126.94866880309245,37.542032066685465
"장위지구대",127.05145109479619,37.6100080868929
"배꽃나라주유소화장실",127.08047957113645,37.61958184794874
"영등포구민체육선터",126.90634370338293,37.50057214814606
"가락공원족구장화장실",127.12395725881034,37.49778545068278
"두댐이공원화장실",127.1322525628494,37.49031035838763
"연희동우체국",126.93161778514833,37.56959022111823
"거여공원화장실",127.14169044111443,37.49684348087892
"여의도우채국",126.9262776570418,37.52231997039027
"지중해주유소화장실",126.91718021272175,37.55977150668538
"삼미서부주유소화장실",126.91911323049317,37.56769340646229
"영등포우채국",126.90610057194596,37.516536411511865
"연희현대주유소화장실",126.93312516175615,37.57015580557686
"안양천대륭테크노타운화장실",126.88361220600329,37.46835883431182
"돈암2동주민센터",127.01040516926022,37.59804888806929
"국제가스충전소화장실",127.0218739526528,37.6342609417693
"서울출입국관리사무소",126.86954546870058,37.51915895399795
"용마폭포공원2화장실",127.08924322759339,37.57397515307354
"한국방송대학교서울제2지역학습관",126.89599052353347,37.501670341065015
"쌈지마당공중화장실",127.01757455009304,37.55404027214199
"도림동주민자치센터",126.8960339814083,37.50948912671942
"금호산공중화장실",127.01757455009304,37.55404027214199
"구로세무서",126.89948305455991,37.51361978979308
"서울근로자복지관",126.91283988542745,37.51732574707421
"연세주유소화장실",126.936052838884,37.57348013463047
"영등포본동사무소",126.9093472933273,37.5146890500611
"삼보주유소화장실",126.92997579210366,37.56496777411419
"해양가스충전소화장실",127.08372189392226,37.53455800889815
"서울특별시남부교육청",126.90771903618287,37.52620082503505
"한양충전소화장실",127.07654552853757,37.56484971423893
"서울주유소화장실",127.04975803743545,37.67906894370434
"동소문동우체국",127.00740146026013,37.58965499602491
"영신주유소화장실",127.03543672108268,37.66229758161758
"정릉우체국",127.01155127382654,37.60569847943656
"한산주유소화장실",127.03646356891932,37.66304124587839
"성북우체국",127.02935839376897,37.607295097815324
"기린충전소화장실",126.89923091160203,37.53617240030438
"신월종합사회복지관",126.84799469094988,37.51874021735213
"서울와사공업충전소화장실",127.02459345507049,37.636290640640524
"신월1동청소년독서실",126.83226256773729,37.53204513949764
"여의도우체국",126.92627068818473,37.52232274022691
"까치고개주유소화장실",126.99536744799674,37.473890574242716
"이촌2동사무소",126.95468240892292,37.52629516041622
"서초주유소화장실",126.9987402246154,37.480563865053256
"이촌119안전센터",126.95343786072817,37.53003967293139
"반포주유소화장실",126.98577759841945,37.49858005675551
"장위3치안센터",127.05410541320195,37.61941633059358
"도봉산입구공중화장실",127.0406770237765,37.68764687732878
"왕십리지구대",127.03267890744463,37.56667265104914
"신구로주유소화장실",126.89247345150953,37.49749460071611
"한양지구대",127.04179962656464,37.56029631874738
"동아주유소화장실",126.89311742991156,37.490863220885366
"금호지구대",127.02106600547259,37.547636106311934
"신성주유소화장실",126.88236141400093,37.49523694575735
"성동구청",127.03703490712154,37.563411961004434
"용왕산공원B화장실",126.8457850870958,37.51424264819341
"방학1동주민센터",127.04062902775607,37.66425744035337
"묵정공원공중화장실",126.99979971323174,37.56379129073395
"창3동주민센터",127.0429460210438,37.63816129433262
"효창공원기념식수지옆공중화장실",126.960238466166,37.545183901389
"명륜제3가동사무소",126.99778892369656,37.583416421769435
"대성주유소화장실",127.14318990768977,37.50012718574532
"한영충전소화장실",127.04143229078132,37.66065679832529
"사직동사무소",126.96886543881558,37.5760514686423
"선진주유소화장실",127.05567594096235,37.57584516405317
"홍제천홍연2교무인자동화장실",126.93091822216948,37.57746763777893
"서부경찰서",126.92132261843771,37.60236480765229
"삼청우체국",126.98495563083533,37.586215252402894
"만세석유주유소화장실",127.07043866057558,37.554059994567034
"홍파우편취급소",126.96457467498469,37.57081485365541
"망우본동주민센터",127.10642176220871,37.60144285668649
"진일주유소화장실",126.86565285453796,37.551124719906284
"신내1동주민센터",127.09950758373762,37.60586220131744
"창신우편취급소",127.01433146810247,37.572344405263294
"삼선주유소화장실",127.0055641607645,37.5879443390316
"종로6가우편취급소",127.00607999634764,37.57289599416
"동일주유소화장실",127.05790926432064,37.54852230445538
"배봉로주유소화장실",127.05114565850386,37.57999853416775
"삼호주유소화장실",126.98957714354364,37.493673454607375
"이태원 119안전센터",126.99583416852946,37.53436808700446
"연일주유소화장실",127.01858675865999,37.4826374714488
"카톨릭회관무인자동화장실",126.98751808662612,37.56450502372728
"서울시립은평병원",126.9236075345797,37.594118472345286
"홍제천홍남교무인자동화장실",126.92640597453251,37.57508707986352
"곰달래주유소화장실",126.85606083349803,37.5316140023834
"면목제1동사무소",127.08768612412827,37.587230118826476
"성하주유소화장실",126.83905244441327,37.54147565298875
"남성대주유소화장실",127.12747127536663,37.47544226829392
"역촌동주민센터",126.91511960791388,37.60439763811014
"망우제1동사무소",127.1062936960026,37.601579930713754
"목화주유소화장실",126.86309019384362,37.53001556867628
"명동주민자치센터",126.98584927982071,37.560025065573576
"용마지구대",127.0798962846046,37.580852639934896
"상아주유소화장실",127.14781605488558,37.49999392009689
"내수동우편취급소",126.97315803581988,37.57290052698798
"성북주유소화장실",127.01847170778305,37.587627439553025
"광화문우체국",126.97820873638425,37.56979240589809
"방배동주유소화장실",126.9877969395497,37.47816241516448
"무악동사무소",126.95812414875435,37.57596569706421
"남태령주유소화장실",126.98797451221688,37.46682599726056
"금호3가경로당화장실",127.02140619357618,37.54877638934412
"용신동주민센터",127.03032273626262,37.57612928621781
"응봉동공중화장실",127.03196345847294,37.54846577778053
"장안2동주민센터",127.07057513187277,37.57850759700775
"행당동대현산공중화장실",127.02984085450926,37.554189608478204
"답십리1동주민센터",127.05118760565088,37.57198168337695
"양천길주유소화장실",126.82541269996149,37.57269509024585
"묵2동주민센터",127.07601881106581,37.60960447422246
"김포공항주유소화장실",126.81487757127655,37.55099874254653
"종로5가. 6가사무소",127.00503207361044,37.57204164249637
"만국주유소화장실",126.98822138252775,37.48578056470131
"은평등기소",126.92747438675401,37.60058686766693
"양재천수영장공중화장실",127.03496659505078,37.47271310615404
"북부등기소",127.08522537241981,37.574511874279416
"공원주유소화장실",127.11348650748506,37.51298778808868
"신내동우체국",127.0904797805464,37.61703527052271
"사직동사무소",126.96887529505311,37.57619133531248
"전농주유소화장실",127.05648617556324,37.57710358496976
"오금공원관리동화장실",127.13154205972451,37.50044381874247
"신길6동지구대",126.91280199829379,37.49909659859483
"개롱공원놀이터화장실",127.13145329012931,37.49389566501173
"백제고분로주유소화장실",127.11115755751274,37.51102592680853
"중앙선거관리위원회",127.09071388975855,37.61701816032578
"신당1동주민센터",127.0141242414929,37.56241644747934
"신방주유소화장실",127.03184172841073,37.58560127009795
"신당3동주민센터",127.01130649480481,37.55488425258545
"녹번지구대",126.9264310388089,37.60166013047227
"성신여대입구무인자동화장실",127.0163270483845,37.592396707603434
"삼보주유소화장실",127.0470485845493,37.51153830966991
"광희동주민센터",127.00506377230911,37.564446560148546
"고속주유소화장실",127.14939115879473,37.53646712679836
"대한반호프빌딩개방화장실",127.04937623533704,37.652243532542265
"현대1차아파트상가",126.90292621967261,37.52949518730758
"타워빌딩개방화장실",127.0495674764833,37.652682702893095
"금호주유소화장실",127.02492468604244,37.547099896422864
"종로3가치안센터",126.99237288884306,37.571254529134805
"현대주유소화장실",127.0358862361049,37.56418450808518
"은평우체국",126.92127330122558,37.60148184390114
"은행공원화장실",126.90701705033531,37.452150876869084
"덕산치안센터",127.01054233706537,37.5759839574905
"신원주유소화장실",127.04365709259457,37.56703867106949
"종로1234가주민센터",126.98896788364254,37.57073717976616
"공유주유소화장실",127.06488191790493,37.56996077922277
"고객사랑주유소화장실",127.11060128493743,37.511264840217535
"정평빌딩개방화장실",127.0431416229665,37.60386211045127
"당산동현대5차아파트",126.90233648659412,37.529164676035975
"우성상가개방화장실",127.05495781030352,37.61010036333575
"우리주유소화장실",127.12734576485171,37.49244340736257
"면목1동치안센터",127.08863628229078,37.586666276209534
"정릉3동주민센터",127.00421930640334,37.60896690672804
"대창공원화장실",127.05227964968685,37.64436862220561
"길음2동주민센터",127.02731762748994,37.60668675664445
"교남동사무소",126.96158961720195,37.572203477227816
"삼영주유소화장실",127.06886406698179,37.5722537907809
"GS강동주유소화장실",126.87555846330014,37.54977588988486
"은평문화예술회관",126.9278672620983,37.60378380583445
"청계천황학교남측무인자동화장실",127.02380604187285,37.571455609936784
"은평청소년수련관",126.92448981621352,37.5941371220816
"면목7동주민센터",127.08672754248245,37.5790944499441
"화랑로주유소화장실",127.05002493374761,37.60689703191425
"연건119안전센터",127.00181177724497,37.57940735091025
"월드컵주유소화장실",127.12552585379072,37.51228861437621
"면목7치안센터",127.08570716053929,37.57737497529917
"송파방이주유소화장실",127.12058915703248,37.50657687048835
"삼청동사무소",126.98191732805574,37.585011194894925
"면목4동주민센터",127.08563124057447,37.57468379124673
"신당6동주민센터",127.01944217319944,37.56000702898042
"은마주유소화장실",127.06725024794574,37.49998945086792
"을지로동주민센터",126.99136344611031,37.56667971043649
"숭인2동주민샌터",127.01998199083681,37.574854290030586
"까치주유소화장실",126.83590251621835,37.551743866270115
"상봉2동주민센터",127.08327827691083,37.59242087770669
"망우1치안센터",127.1064105798435,37.60123083403714
"서문주유소화장실",127.12408717043472,37.49505708707346
"망우3동치안센터",127.10177993210516,37.59470384425183
"이태원1동주민센터",126.99506964026261,37.53250416127331
"오토테크주유소화장실",127.02294489930898,37.48643394095578
"약수어린이공원공중화장실",127.01382186782739,37.55561505890164
"방학2동주민센터",127.03503285796229,37.66827418959791
"오동나무주유소화장실",127.06347146736486,37.56888657573957
"창신제1동사무소",127.01637367123355,37.57071849841409
"장위주유소화장실",127.04375151485759,37.60359377431792
"망우지구대",127.09564955520673,37.59911153677689
"가락주유소화장실",127.12352092761454,37.4943144159392
"서울시립구로청소년수련관",126.88335237902089,37.49136513500473
"진양주유소화장실",127.11800358370854,37.52697027229753
"신사제1동주민센터",126.91221271379621,37.598063739684775
"건지주유소화장실",126.88221757171436,37.54527039802277
"관문주유소화장실",126.84242805716906,37.55779883509166
"중화1동주민센터",127.08067175558419,37.60118420460058
"스카이주유소화장실",126.80429503754111,37.5714681743822
"우리주유소화장실",127.06134014986971,37.61265731250945
"신영119안전센터",126.96089264617538,37.6058232719035
"석일주유소화장실",127.06242981453173,37.610723153450074
"도루코주유소화장실",127.06358109281247,37.54200752822693
"염창동주유소화장실",126.87599605280643,37.549104483376084
"신당제4동주민센터",127.01469138985777,37.557048315734974
"오일플러스주유소화장실",127.0399191255201,37.485664097806655
"필동주민센터",126.99560859320388,37.56014954239084
"신당제3동주민센터",127.0090025981922,37.55244961828752
"성신주유소화장실",126.82629778747685,37.5726685867267
"망우3동주민센터",127.09815432509353,37.592352005298416
"먹골지구대",127.0782852747837,37.60623422738934
"한국전력공사(성서지점)",126.93367090564135,37.60555494985411
"논현주유소화장실",127.02825095839154,37.51857091702262
"은평종합사회복지관",126.89932114031083,37.585060390749035
"부암동사무소",126.96411788778656,37.59249894824108
"한천주유소화장실",127.0616526411837,37.56222543789309
"청운동사무소",126.970643680503,37.58407593759304
"면목지구대",127.09387389701307,37.58821648133984
"민성효동주유소화장실",127.14960531551142,37.49299382331979
"상봉지구대",127.07283654701716,37.59132959737367
"성산2동주민센터",126.90903944333043,37.568662137977654
"아차산등산로입구화장실",127.10053326102151,37.55365313173493
"증산치안센터",126.90687403962733,37.58357996631522
"서울과학전시관무인자동화장실",126.95975655464821,37.46909198164286
"응암제2동주민센터",126.9230854632016,37.59456292305607
"완불주유소화장실",127.12617980156027,37.4710682516205
"응암제3동주민센터",126.91573333935291,37.592215633964216
"다산공원공중화장실",127.0187680838196,37.563885976556065
"창1동주민센터",127.04385443948358,37.64842214593054
"삼우주유소화장실",127.06224815988503,37.56140208685106
"삼망빌딩",126.91885976185318,37.62122276182318
"오일패밀리주유소화장실",127.06917961428731,37.56040536549038
"파인빌딩",126.92153334725838,37.5988645277098
"선진주유소화장실",127.03964959423145,37.496391020365735
"AGM빌딩",126.93110991105056,37.60100945779931
"녹번주유소화장실",126.93633213449522,37.60057737114369
"청자고시원",126.92825613795554,37.62371742776502
"경인주유소화장실",126.9253475029119,37.604099023385295
"용산버스주유소화장실",126.96105789119,37.5323036254162
"유림빌딩",126.93542163623111,37.6025671079433
"한남동주유소화장실",127.00610978114304,37.534677427574785
"역촌제일프라자",126.91024271707387,37.60538411763426
"한양주유소화장실",127.034171269767,37.52879915492732
"금현빌딩",126.91506691264182,37.60562387165203
"구립신내청소년독서실",127.09997742684126,37.60128830998578
"가락로주유소화장실",127.101714699841,37.49945368426199
"구립망우청소년독서실",127.09876505761838,37.59556862170835
"풍기주유소화장실",126.9627098811717,37.535539534297264
"전자랜드녹번점",126.93529434274187,37.60370554655822
"신태성주유소화장실",126.95929908304215,37.534665904890716
"(주)신한방갈현동발당",126.91711897995035,37.61323345320271
"한양주유소화장실",126.84141015696636,37.511901579692285
"대농제2주유소화장실",127.08236480029923,37.58142649685717
"방죽주유소화장실",127.10694817236482,37.474967940789206
"해태빌리지",126.91695283617486,37.5990480554336
"오일파크주유소화장실",127.06021572397363,37.4574108608027
"용진빌딩",127.03415324367761,37.598735029322384
"강남주유소화장실",127.00182840444559,37.5045914637162
"삼정인터버(주)",126.91521719484228,37.60681889557007
"새서울주유소화장실",127.02657486481915,37.52577537051271
"두성주상복합아파트",126.90580742007172,37.60477420039586
"교보빌딩",126.92010683540906,37.61985785451085
"신내동주유소화장실",127.10092493885683,37.61413433629649
"연신내진원와이타운",126.9202121613318,37.61914677895009
"대영주유소화장실",126.90832581912161,37.49523969574075
"세종로파출소",126.97621344644813,37.568993554932476
"동신주유소화장실",126.90349597169235,37.48594863992796
"이화빌딩",126.92871355481013,37.601805092303216
"동방제2주유소화장실",126.95407241175704,37.53041542529165
"태림빌딩",126.93304477155725,37.606327729297504
"예청아파트",126.91638264161601,37.60104286673787
"합정동사거리무인자동화장실",126.91376257365913,37.54967505898515
"참사랑병원",126.91647463753925,37.5998302842416
"태봉주유소화장실",127.02819190692013,37.468227825041375
"삼정빌딩",126.91551469878192,37.60854604070843
"카젠주유소화장실",127.02634891235303,37.519490451986734
"기린빌딩",126.92199714723185,37.60617051260096
"눌뫼공중화장실",126.92442638943488,37.587257780637536
"효성빌딩",126.9185964980264,37.603604782736646
"홍제동소공원무인자동화장실",126.9363085726754,37.587814053946026
"소월길주유소화장실",126.97770399372452,37.55444420522051
"킴스클럽&2001아울렛",126.92708968058322,37.61124328223824
"신목동주유소화장실",126.87106947057302,37.51953658192329
"갈천빌딩",126.9172178843158,37.61430687109879
"서울주유소화장실",126.84778397209587,37.51050651200032
"퇴계로5가우체국",127.00165200284263,37.56272692895987
"모드니주유소화장실",126.90074424713082,37.5147055189804
"남전빌딩",126.92272280371351,37.60181282474522
"남경주유소화장실",126.99333238696288,37.522233691027175
"세화주유소화장실",126.91011347021956,37.504544239428085
"서울중앙우체국",126.98210901183968,37.561484398149084
"충무지구대",126.99158392018593,37.56085727338066
"가로공원주유소화장실",126.8343226417167,37.53698168738871
"역촌동주유소화장실",126.9157829109484,37.6051788174744
"연세빌딩",127.0104380255484,37.590049785941936
"은평주유소화장실",126.92931600869183,37.60121261740763
"박석고개주유소화장실",126.9194268817961,37.62737908250331
"경일주유소화장실",126.91604000586686,37.528061183496725
"대원빌딩",126.93340823222663,37.607035961438235
"평암빌딩B",126.92828649357422,37.60185768657825
"제주본가",126.91697224161344,37.62002663949208
"청계로주유소화장실",127.02743830831791,37.57014741634641
"유진빌딩",126.91842866851495,37.621621066801104
"유니온빌딩",126.9200309812409,37.618214474566386
"남산주유소화장실",127.00077307163822,37.537486098871504
"상원빌딩",126.91651221233265,37.61134381887475
"삼성종합브러쉬",127.01123912097418,37.590453669583034
"삼성주유소화장실",126.9130171260328,37.5901718808232
"서연빌딩",126.91982122654109,37.62035015138804
"한인주유소화장실",127.07189911806488,37.592598035805665
"광장주유소화장실",126.91629407892195,37.5275712538512
"서울도시가스강북지점",126.93187745868273,37.60734770320949
"여의도제2주유소화장실",126.92753852218176,37.5177568826626
"특종주유소화장실",126.97106234307705,37.60673430103728
"오리온타워",126.9203884529631,37.620692738583415
"혜화주유소화장실",127.00102245694806,37.58610745153821
"용마로주유소화장실",127.09210623539109,37.57988419901192
"면목동주유소화장실",127.09547268285236,37.587648429294624
"경산빌딩",126.91942257822102,37.62317968984375
"묵동주유소화장실",127.07858092089167,37.607790456498314
"창동리더스빌딩",127.041523824982,37.65880038927823
"대양주유소화장실",127.08496562486862,37.592647455414536
"천주교회도봉1동성당",127.04496103375016,37.68707642325815
"메디칼빌딩",126.91814909152464,37.61102539288709
"영동주유소화장실",126.96053883271082,37.53983619661129
"삼성타운아파트",126.92191606703057,37.609162648514264
"신반포주유소화장실",126.99482803105593,37.49834363173028
"동궁빌딩",127.02216426639112,37.6025748027561
"한독주유소화장실",126.99097881560041,37.492544311278664
"홈플러스데스코(주)방학점",127.04356645960551,37.664751805350086
"현대화타운",126.90961315102685,37.605209501962186
"세종빌딩",126.9228840630737,37.61942381423668
"북악주유소화장실",126.97486598968258,37.609824767582225
"남재빌딩",126.92498354985612,37.620411102978096
"세검정주유소화장실",126.96989292096879,37.60697012778641
"매트로",126.9216225613266,37.61954770050619
"압구정주유소화장실",127.03372353102105,37.52535163614907
"이마트은평",126.92001537568727,37.60038853816191
"대청주유소화장실",127.08428362217734,37.49488581788867
"제일쇼핑",126.92892894032448,37.610373154184835
"한남주유소화장실",127.0061434775391,37.536085390386184
"강남그린주유소화장실",127.03647291149599,37.5078015552939
"삼성한의원",126.92205074999167,37.60775139364364
"갈월동주유소화장실",126.97218807114557,37.54698162880048
"매봉주유소화장실",127.04587506613359,37.49485605818192
"명성학원",126.93151779679754,37.60091625164872
"흥국주유소화장실",127.00289790279655,37.54600005325291
"주연빌딩",126.9300778669758,37.61080573230607
"대성주유소화장실",126.93532532427949,37.6040171675115
"대호프라자아파트",126.93283093158061,37.61463362144465
"서부예식장",126.92316639761162,37.60085949079072
"일원주유소화장실",127.08785635661782,37.49103010771646
"장원주유소화장실",127.00928262949772,37.55598197809745
"참솔빌딩",126.92617492755285,37.60865961830071
"남부주유소화장실",126.90439766191157,37.51540044207695
"연세노블병원",126.92445557245117,37.604089561249985
"서호주유소화장실",126.82686610274492,37.538626637405095
"정운빌딩",126.91704201896717,37.619803331054044
"신정주유소화장실",126.85758840953021,37.52137734409225
"미성프라자",126.91775015081056,37.61764085976689
"삼우프라자",126.89587701077475,37.5831193285178
"신당주유소화장실",127.01647410849378,37.5645432669126
"국민은행",126.89681545385798,37.58164024790081
"대성프라자",127.0575140547562,37.61074765152821
"마트주유소화장실",126.92144306907691,37.600554413262564
"동우빌딩",126.92039539225364,37.619579162331036
"대영주유소화장실",126.90415210986279,37.52542290574606
"해명빌딩",126.92586334999505,37.602558383332486
"당산주유소화장실",126.90539113803794,37.531443052078934
"삼성증권",126.92274279700283,37.61814082070458
"뉴타운주유소화장실",126.92074891515963,37.60927160958807
"범서쇼핑센터",126.92117294719738,37.619230866039615
"연서주유소화장실",126.91972984263874,37.61713897358112
"역전주유소화장실",126.97453003608209,37.55699259436758
"불광동라비앙프라자",126.93215075291708,37.61219954406544
"만리주유소화장실",126.96356308068766,37.55268401534898
"기지주유소화장실",127.10197622486318,37.61462142967634
"중화동우체국",127.08001587394256,37.60054248635063
"동남석유주유소화장실",127.09224751943826,37.5035272467842
"면목우체국",127.0888619180168,37.58259130400266
"중랑교주유소화장실",127.07793065211052,37.59466338452929
"회원빌딩",126.91993053226763,37.61976210689668
"중화주유소화장실",127.0790781970235,37.60175754993138
"인락빌딩",126.91966819581714,37.619000153466935
"타워클리닉",126.92192102653863,37.61933982608545
"불광주유소화장실",126.92791830468694,37.6232175657313
"청진치안센터",126.9790578536114,37.572596835120734
"미림주유소화장실",126.9200230048676,37.5002512255076
"중구파출소",126.98210807609549,37.557658830505424
"대방주유소화장실",126.92032297060636,37.500861095736454
"태극당빌딩",127.01843504700481,37.59347918831892
"신길주유소화장실",126.90873375621702,37.499030780228765
"한진빌딩",127.05103578231076,37.61547808635281
"버드나룻길주유소화장실",126.90790623914431,37.52810218560382
"중림파출소",126.96712170968073,37.55787272444392
"신일주유소화장실",126.89887713182429,37.501696351455756
"플라망스타워",127.01823062445625,37.59327975219202
"응암주유소화장실",126.91936008165999,37.59672680264386
"을지지구대",127.00481727543556,37.55877762625914
"대지주유소화장실",126.89470316960083,37.52174531974051
"태평로지구대",126.98000752902854,37.568006067117636
"무궁화주유소화장실",126.91594385865619,37.58669227799471
"화성빌딩",127.02055974861092,37.5837698316814
"다희주유소화장실",126.9145501867104,37.59560386291907
"화랑빌딩",127.06072192423264,37.61244229045629
"성북문화회관",127.02430057393444,37.60503750569871
"본동공중화장실",126.95441411400378,37.508299730979175
"(주)세일교육",127.02676812098905,37.60337019589228
"선일빌딩",127.0276163699506,37.606720621093885
"장석주유소화장실",127.0559192122633,37.61224279195634
"장위쇼핑",127.05079036401774,37.61307742444832
"원천주유소화장실",127.05276677918722,37.61486749040505
"삼주빌딩",127.02992362584627,37.61027450364217
"장삼주유소화장실",127.06030913505084,37.61355945507883
"중랑우체국",127.08264216141833,37.595934867209216
"방이주유소화장실",127.12092477175996,37.51062589178831
"신내1치안센터",127.09938731180397,37.60756817572369
"신당5파출소",127.021653376795,37.563420636766914
"신대림주유소화장실",126.89948014276246,37.48880670426984
"중구구민복지회관",127.02230790987886,37.56550048907568
"강서주유소화장실",126.90827615976438,37.509973651891336
"신당119안전센터",127.00964356228621,37.5528946958618
"한일주유소화장실",126.88993953794414,37.51695531533112
"증산주유소화장실",126.90761698329828,37.58236861521394
"인광주유소화장실",127.1090211373865,37.50264022632228
"면목5동주민센터",127.07945651380548,37.585716827616956
"잠실주유소화장실",127.10663239411357,37.506436684491874
"서주티앤씨(주)",127.03465915394688,37.603179559664405
"고려주유소화장실",127.0360351714489,37.59197359308268
"영광빌딩",127.01983800239897,37.58398463485294
"백제빌딩",127.01719871411437,37.58726677541455
"대방동참새공원화장실",126.92193979494334,37.4980415282088
"삼창빌딩",127.02782423165459,37.612450442768655
"약수지구대",127.01237961830003,37.55213560208973
"삼양식품빌딩",127.03428458648612,37.607703288249645
"자하문주유소화장실",126.96436471516482,37.596268677266956
"에스케이브로드밴드",127.01817261652258,37.59042104666663
"흥인동우체국",127.015895885431,37.56563990960337
"신사제일주유소화장실",126.9141181656101,37.594076423788415
"에이스빌딩",127.02141333193427,37.58078489650846
"흥일주유소화장실",126.90956111589928,37.595898209268654
"우리은행체육관",127.05145523468613,37.616263316431876
"사직주유소화장실",126.9667135887132,37.5745180937339
"국민은행(종암동지점)",127.03653768110345,37.59397168224015
"신신월주유소화장실",126.84406611043923,37.520031574424756
"중화치안센터",127.07982077419318,37.60117497682
"삼전주유소화장실",127.08906787221792,37.504400587412185
"삼정주유소화장실",127.09430210712246,37.50228363918499
"망우1동우체국",127.10163325215896,37.6004004338544
"희보주유소화장실",127.09738305287048,37.503327478916184
"묵동우체국",127.07745735527007,37.61035555926953
"모아방빌딩",127.00387057320079,37.608066171523014
"삼풍주유소화장실",127.01216267107885,37.49918578664405
"보문동통광빌딩",127.0209821741407,37.58281771099399
"팔레스주유소화장실",126.99930072223295,37.50013841006837
"대림빌딩",127.01747371236425,37.58019071741347
"퇴계로5가우체국",126.97141047462931,37.55756231290616
"매봉주유소화장실",126.91835407736832,37.51305770516146
"봉화지구대",127.0955459083949,37.61478101913003
"미화주유소화장실",127.13244800292884,37.48582172894368
"윈윈주유소화장실",126.89956628647211,37.502307398399445
"남대문파출소",126.97638645668164,37.559020274035774
"중학동주유소화장실",126.97945856224251,37.575433258619306
"로만플라자",127.03569681480258,37.61082032787989
"평창주유소화장실",126.97454652391053,37.609698949835455
"양지화학(주)",127.05789569580583,37.6070449663206
"삼융주유소화장실",126.8912568728956,37.58390386443851
"하이마트 종암점",127.03581694845053,37.59310095224571
"우성주유소화장실",126.9191201367236,37.4978215135185
"동진빌딩",127.03703564417334,37.60348155885328
"하나주유소화장실",126.90529716648128,37.499023241529855
"남대문2가파출소",126.97612389125852,37.55713604052238
"대림동주유소화장실",126.89754368287315,37.50127395744356
"명동파출소",126.98398931206857,37.563612705727444
"동천주유소화장실",127.08025843680161,37.5888555066946
"현대백화점미아점",127.02875081759761,37.6083447074694
"돈화문주유소화장실",126.99074143598463,37.577249141648885
"화성주유소화장실",127.0155987968846,37.56399453778212
"수색마트",126.89585639916243,37.58229171844928
"삼성전자디지털센터",126.92820320995766,37.61314839573901
"서오릉주유소화장실",126.90600228408022,37.61808743966295
"은평중앙교회",126.92785060600603,37.61386771827604
"명성빌딩",127.01190466422823,37.60468958055659
"신동방주유소화장실",127.0381076423503,37.61337559644096
"백양주유소화장실",127.13906902867592,37.506930658132816
"청계천고산자교무인자동화장실",127.0384554570375,37.57184149522292
"이문1동주민센터",127.06551864746142,37.59786733695214
"신설동주유소화장실",127.02717809089478,37.57639796095237
